9.040000000000000000e+02,-2.100000000000000000e+01
1.769000000000000000e+03,-2.000000000000000000e+01
2.880000000000000000e+03,-2.100000000000000000e+01
3.639000000000000000e+03,-2.100000000000000000e+01
4.840000000000000000e+03,-1.900000000000000000e+01
5.893000000000000000e+03,-2.100000000000000000e+01
6.786000000000000000e+03,-2.100000000000000000e+01
7.860000000000000000e+03,-1.900000000000000000e+01
8.901000000000000000e+03,-1.900000000000000000e+01
1.022000000000000000e+04,-2.100000000000000000e+01
1.141200000000000000e+04,-2.000000000000000000e+01
1.260700000000000000e+04,-1.700000000000000000e+01
1.386000000000000000e+04,-1.900000000000000000e+01
1.495200000000000000e+04,-2.000000000000000000e+01
1.621600000000000000e+04,-1.900000000000000000e+01
1.740700000000000000e+04,-1.800000000000000000e+01
1.856800000000000000e+04,-1.900000000000000000e+01
1.979100000000000000e+04,-2.000000000000000000e+01
2.090100000000000000e+04,-2.000000000000000000e+01
2.259500000000000000e+04,-1.300000000000000000e+01
2.374800000000000000e+04,-1.800000000000000000e+01
2.506700000000000000e+04,-1.700000000000000000e+01
2.640800000000000000e+04,-1.900000000000000000e+01
2.835100000000000000e+04,-1.600000000000000000e+01
2.985600000000000000e+04,-1.600000000000000000e+01
3.142600000000000000e+04,-1.700000000000000000e+01
3.302200000000000000e+04,-1.500000000000000000e+01
3.461500000000000000e+04,-1.900000000000000000e+01
3.602800000000000000e+04,-1.700000000000000000e+01
3.772200000000000000e+04,-1.600000000000000000e+01
3.931000000000000000e+04,-1.400000000000000000e+01
4.090700000000000000e+04,-1.500000000000000000e+01
4.226100000000000000e+04,-2.000000000000000000e+01
4.406000000000000000e+04,-1.500000000000000000e+01
4.579800000000000000e+04,-1.500000000000000000e+01
4.767400000000000000e+04,-1.200000000000000000e+01
4.924800000000000000e+04,-1.800000000000000000e+01
5.114900000000000000e+04,-1.300000000000000000e+01
5.367800000000000000e+04,-6.000000000000000000e+00
5.626200000000000000e+04,-2.000000000000000000e+00
5.854700000000000000e+04,-1.300000000000000000e+01
6.043600000000000000e+04,-1.100000000000000000e+01
6.355800000000000000e+04,-1.000000000000000000e+00
6.586900000000000000e+04,-5.000000000000000000e+00
6.847500000000000000e+04,-5.000000000000000000e+00
7.092800000000000000e+04,6.000000000000000000e+00
7.360700000000000000e+04,-7.000000000000000000e+00
7.644000000000000000e+04,-2.000000000000000000e+00
7.912200000000000000e+04,2.000000000000000000e+00
8.176700000000000000e+04,4.000000000000000000e+00
8.428500000000000000e+04,-1.000000000000000000e+01
8.696300000000000000e+04,6.000000000000000000e+00
8.927900000000000000e+04,-1.200000000000000000e+01
9.161000000000000000e+04,1.100000000000000000e+01
9.426800000000000000e+04,2.000000000000000000e+00
9.718500000000000000e+04,-3.000000000000000000e+00
9.981100000000000000e+04,-4.000000000000000000e+00
1.019210000000000000e+05,1.500000000000000000e+01
1.049090000000000000e+05,1.000000000000000000e+00
1.071010000000000000e+05,1.300000000000000000e+01
1.094120000000000000e+05,1.300000000000000000e+01
1.121850000000000000e+05,2.000000000000000000e+00
1.142650000000000000e+05,1.300000000000000000e+01
1.168270000000000000e+05,1.100000000000000000e+01
1.185170000000000000e+05,2.000000000000000000e+01
1.211660000000000000e+05,8.000000000000000000e+00
1.234090000000000000e+05,-6.000000000000000000e+00
1.260230000000000000e+05,9.000000000000000000e+00
1.281010000000000000e+05,1.700000000000000000e+01
1.304450000000000000e+05,1.100000000000000000e+01
1.335420000000000000e+05,-2.000000000000000000e+00
1.355810000000000000e+05,1.600000000000000000e+01
1.376500000000000000e+05,1.300000000000000000e+01
1.398720000000000000e+05,1.200000000000000000e+01
1.420930000000000000e+05,1.400000000000000000e+01
1.442160000000000000e+05,1.200000000000000000e+01
1.460280000000000000e+05,1.900000000000000000e+01
1.481320000000000000e+05,1.400000000000000000e+01
1.506210000000000000e+05,2.000000000000000000e+00
1.529160000000000000e+05,7.000000000000000000e+00
1.550900000000000000e+05,1.400000000000000000e+01
1.570730000000000000e+05,1.500000000000000000e+01
1.587710000000000000e+05,2.000000000000000000e+01
1.608330000000000000e+05,1.600000000000000000e+01
1.628650000000000000e+05,1.600000000000000000e+01
1.650640000000000000e+05,1.400000000000000000e+01
1.676000000000000000e+05,1.200000000000000000e+01
1.697220000000000000e+05,1.300000000000000000e+01
1.715710000000000000e+05,1.800000000000000000e+01
1.732160000000000000e+05,2.100000000000000000e+01
1.752120000000000000e+05,1.500000000000000000e+01
1.769870000000000000e+05,2.000000000000000000e+01
1.789520000000000000e+05,1.700000000000000000e+01
